"","GEBJAHR","ALTM","GEBURTENFOLGE_LEB","count","sectiorate","totalbirthsperyear","GEBJAHRdistri","referencedistripar","agecorrectedsectiopar"
"3360",2011,18,"4",0,0,78109,0,0,0
"3361",2011,19,"1",868,0.220046082949309,78109,0.0111126758760194,0.0186536444529655,0.00410466139460416
"3362",2011,19,"2",106,0.207547169811321,78109,0.00135707792955997,0.00289841996639186,0.000601558860949254
"3363",2011,19,"3",19,0.263157894736842,78109,0.000243249817562637,0.000315781163653588,8.31003062246284e-05
"3364",2011,19,"4",1,0,78109,1.28026219769809e-05,2.25557974038277e-05,0
"3365",2011,20,"1",1228,0.254071661237785,78109,0.0157216197877325,0.023300138718154,0.00591990495119223
"3366",2011,20,"2",242,0.247933884297521,78109,0.00309823451842937,0.00609006529903348,0.00150993354521491
"3367",2011,20,"3",33,0.242424242424242,78109,0.000422486525240369,0.000552617036393779,0.000133967766398492
"3368",2011,20,"4",2,0.5,78109,2.56052439539618e-05,6.76673922114832e-05,3.38336961057416e-05
"3369",2011,21,"1",1430,0.232167832167832,78109,0.0183077494270827,0.0269090663027665,0.00624741958917375
"3370",2011,21,"2",441,0.26530612244898,78109,0.00564595629184857,0.00996966245249185,0.0026450124873958
"3371",2011,21,"3",63,0.26984126984127,78109,0.000806565184549796,0.00147740472995072,0.000398664768399399
"3372",2011,21,"4",6,0.333333333333333,78109,7.68157318618853e-05,0.000203002176634449,6.76673922114832e-05
"3373",2011,22,"1",1664,0.233173076923077,78109,0.0213035629696962,0.0287924753859861,0.00671363007798233
"3374",2011,22,"2",627,0.239234449760766,78109,0.00802724397956702,0.0153943317281124,0.00368285448040967
"3375",2011,22,"3",81,0.271604938271605,78109,0.00103701238013545,0.00230069133519043,0.000624879128076412
"3376",2011,22,"4",16,0.25,78109,0.000204841951631694,0.000360892758461243,9.02231896153109e-05
"3377",2011,23,"1",1762,0.241203178206583,78109,0.0225582199234403,0.0331457442849248,0.00799485886554657
"3378",2011,23,"2",864,0.226851851851852,78109,0.0110614653881115,0.0197363227283493,0.00447722135967182
"3379",2011,23,"3",158,0.265822784810127,78109,0.00202281427236298,0.00324803482615119,0.000863401662647785
"3380",2011,23,"4",31,0.193548387096774,78109,0.000396881281286407,0.000518783340288038,0.000100409678765427
"3381",2011,24,"1",1987,0.281328636134877,78109,0.025438809868261,0.0345216479265583,0.00971192812830705
"3382",2011,24,"2",1042,0.255278310940499,78109,0.0133403321000141,0.0242474822091148,0.00618985630290263
"3383",2011,24,"3",228,0.254385964912281,78109,0.00291899781075164,0.00448860368336172,0.00114183777910079
"3384",2011,24,"4",52,0.173076923076923,78109,0.000665736342803006,0.000924787693556936,0.000160059408500239
"3385",2011,25,"1",2239,0.251898168825368,78109,0.0286650706064602,0.0389764179138143,0.00981808829986211
"3386",2011,25,"2",1279,0.234558248631744,78109,0.0163745535085586,0.0283188036405057,0.00664240898526326
"3387",2011,25,"3",288,0.25,78109,0.00368715512937049,0.00621412218475454,0.00155353054618863
"3388",2011,25,"4",78,0.115384615384615,78109,0.000998604514204509,0.00124056885721052,0.000143142560447368
"3389",2011,26,"1",2333,0.27475353621946,78109,0.0298685170722964,0.0386380809527569,0.0106159493745037
"3390",2011,26,"2",1478,0.225981055480379,78109,0.0189222752819777,0.0325367377550215,0.00735268633976805
"3391",2011,26,"3",372,0.233870967741935,78109,0.00476257537543689,0.00807497547057032,0.00188850232779467
"3392",2011,26,"4",98,0.285714285714286,78109,0.00125465695374413,0.00204129966504641,0.000583228475727545
"3393",2011,27,"1",2525,0.275247524752475,78109,0.0323266204918767,0.035220877646077,0.00969445939169248
"3394",2011,27,"2",1695,0.248377581120944,78109,0.0217004442509826,0.0334728033472803,0.00831389392873453
"3395",2011,27,"3",439,0.257403189066059,78109,0.00562035104789461,0.00977793817455932,0.00251687246862233
"3396",2011,27,"4",129,0.255813953488372,78109,0.00165153823503053,0.00217663444946937,0.000556813463817747
"3397",2011,28,"1",2646,0.294028722600151,78109,0.0338757377510914,0.0307435518614172,0.00903948728200399
"3398",2011,28,"2",1906,0.242917103882476,78109,0.0244017974881256,0.0329991316018,0.00801605347934595
"3399",2011,28,"3",574,0.231707317073171,78109,0.00734870501478703,0.0103869447044627,0.00240673109005842
"3400",2011,28,"4",156,0.198717948717949,78109,0.00199720902840902,0.00294353156119952,0.000584932553828109
"3401",2011,29,"1",2749,0.292833757730084,78109,0.0351944078147205,0.0262549481780555,0.0076883351339886
"3402",2011,29,"2",2123,0.249646726330664,78109,0.0271799664571304,0.0315893942640607,0.00788618886479142
"3403",2011,29,"3",659,0.235204855842185,78109,0.0084369278828304,0.0114696229798464,0.00269771101953899
"3404",2011,29,"4",209,0.205741626794258,78109,0.00267574799318901,0.00358637178720861,0.000737865965789331
"3405",2011,30,"1",2642,0.298258894776684,78109,0.0338245272631835,0.0220708477596454,0.0065828266595763
"3406",2011,30,"2",2152,0.281133828996283,78109,0.0275512424944629,0.0279579108820445,0.00785991453700599
"3407",2011,30,"3",669,0.251121076233184,78109,0.00856495410260021,0.0127101918370569,0.00319179705325196
"3408",2011,30,"4",208,0.177884615384615,78109,0.00266294537121202,0.00438710259504449,0.000780398057772337
"3409",2011,31,"1",2228,0.32181328545781,78109,0.0285242417647134,0.0179093031386392,0.00576345168330535
"3410",2011,31,"2",2064,0.26937984496124,78109,0.0264246117604885,0.0235933640844038,0.00635557675917079
"3411",2011,31,"3",707,0.241867043847242,78109,0.00905145373772549,0.0118530715357115,0.00286686737285242
"3412",2011,31,"4",273,0.205128205128205,78109,0.00349511579971578,0.00416154462100621,0.000853650178667941
"3413",2011,32,"1",1927,0.334717176959004,78109,0.0246706525496422,0.0128116929253741,0.00428829368804687
"3414",2011,32,"2",1934,0.293174767321613,78109,0.024760270903481,0.0192062614893593,0.00563079124326097
"3415",2011,32,"3",687,0.282387190684134,78109,0.00879540129818587,0.0105222794888856,0.0029713569444597
"3416",2011,32,"4",283,0.247349823321555,78109,0.00362314201948559,0.00452243737946746,0.00111862408679407
"3417",2011,33,"1",1706,0.355803048065651,78109,0.0218412730927294,0.0108042269564335,0.0038441768830921
"3418",2011,33,"2",1767,0.301075268817204,78109,0.0226222330333252,0.0153266643359009,0.00461447958500243
"3419",2011,33,"3",692,0.276011560693642,78109,0.00885941440807077,0.00952982440311721,0.00263034170664073
"3420",2011,33,"4",264,0.238636363636364,78109,0.00337989220192295,0.00490588593533253,0.00117072278002254
"3421",2011,34,"1",1448,0.395027624309392,78109,0.0185381966226683,0.00720657727052296,0.00284679709857675
"3422",2011,34,"2",1588,0.310453400503778,78109,0.0203305636994456,0.0111087302213852,0.00344874307250811
"3423",2011,34,"3",661,0.263237518910741,78109,0.00846253312678437,0.00821031025499329,0.00216126170101185
"3424",2011,34,"4",335,0.226865671641791,78109,0.0042888783622886,0.00453371527816937,0.00102854436161454
"3425",2011,35,"1",1221,0.388206388206388,78109,0.0156320014338937,0.00596600841331243,0.00231604257814094
"3426",2011,35,"2",1376,0.335755813953488,78109,0.0176164078403257,0.00844714612773348,0.00283617842370121
"3427",2011,35,"3",598,0.275919732441472,78109,0.00765596794223457,0.00613517689384114,0.00169281636702975
"3428",2011,35,"4",299,0.217391304347826,78109,0.00382798397111728,0.00459010477167894,0.000997848863408465
"3429",2011,36,"1",1031,0.419980601357905,78109,0.0131995032582673,0.00410515512749664,0.00172408551911353
"3430",2011,36,"2",1184,0.348817567567568,78109,0.0151583044207454,0.00652990334840812,0.00227774500244304
"3431",2011,36,"3",560,0.251785714285714,78109,0.0071694683071093,0.00505249861845741,0.00127214697357588
"3432",2011,36,"4",304,0.256578947368421,78109,0.00389199708100219,0.00355253809110287,0.000911506483901393
"3433",2011,37,"1",751,0.434087882822903,78109,0.00961476910471265,0.00281947467547847,0.00122389979255124
"3434",2011,37,"2",926,0.321814254859611,78109,0.0118552279506843,0.00431943520283301,0.00139005582121408
"3435",2011,37,"3",526,0.29467680608365,78109,0.00673417915989195,0.00383448555865071,0.00112993395739707
"3436",2011,37,"4",282,0.283687943262411,78109,0.00361033939750861,0.00340592540797799,0.000966219973894464
"3437",2011,38,"1",617,0.486223662884927,78109,0.00789921775979721,0.00243602611961339,0.00118445354276178
"3438",2011,38,"2",720,0.377777777777778,78109,0.00921788782342624,0.00338336961057416,0.00127816185288357
"3439",2011,38,"3",439,0.305239179954442,78109,0.00562035104789461,0.00284203047288229,0.000867499050948126
"3440",2011,38,"4",258,0.217054263565891,78109,0.00330307647006107,0.00245858191701722,0.000533645687414591
"3441",2011,39,"1",474,0.483122362869198,78109,0.00606844281708894,0.0014661268312488,0.000708318658978851
"3442",2011,39,"2",575,0.405217391304348,78109,0.00736150763676401,0.00216535655076746,0.000877440132745771
"3443",2011,39,"3",318,0.330188679245283,78109,0.00407123378867992,0.00182701958971005,0.000603261185281619
"3444",2011,39,"4",230,0.2,78109,0.0029446030547056,0.00221046814557512,0.000442093629115023
"3445",2011,40,"1",390,0.515384615384615,78109,0.00499302257102255,0.000890953997451195,0.00045918398330177
"3446",2011,40,"2",418,0.464114832535885,78109,0.00535149598637801,0.00120673516110478,0.000560063687211311
"3447",2011,40,"3",246,0.373983739837398,78109,0.0031494450063373,0.00127440255331627,0.000476605832947547
"3448",2011,40,"4",184,0.266304347826087,78109,0.00235568244376448,0.00151123842605646,0.000402449363460687
"3449",2011,41,"1",186,0.456989247311828,78109,0.00238128768771844,0.000428560150672727,0.000195847380683773
"3450",2011,41,"2",240,0.345833333333333,78109,0.00307262927447541,0.000575172833797607,0.000198913938355006
"3451",2011,41,"3",165,0.351515151515152,78109,0.00211243262620185,0.000879676098749281,0.000309219477136111
"3452",2011,41,"4",121,0.264462809917355,78109,0.00154911725921469,0.00103756668057608,0.000274397799821772
"3453",2011,42,"1",129,0.589147286821705,78109,0.00165153823503053,0.000360892758461243,0.000212618989481043
"3454",2011,42,"2",155,0.464516129032258,78109,0.00198440640643204,0.00034961485975933,0.00016240174130756
"3455",2011,42,"3",108,0.277777777777778,78109,0.00138268317351394,0.000462393846778468,0.000128442735216241
"3456",2011,42,"4",113,0.265486725663717,78109,0.00144669628339884,0.000857120301345453,0.000227554062304103
"3457",2011,43,"1",82,0.609756097560976,78109,0.00104981500211243,0.000180446379230622,0.000110028280018672
"3458",2011,43,"2",90,0.5,78109,0.00115223597792828,0.000259391670144019,0.000129695835072009
"3459",2011,43,"3",59,0.338983050847458,78109,0.000755354696641872,0.000304503264951674,0.00010322144574633
"3460",2011,43,"4",81,0.209876543209877,78109,0.00103701238013545,0.000473671745480382,9.94125885576111e-05
"3461",2011,44,"1",38,0.552631578947368,78109,0.000486499635125274,4.51115948076554e-05,2.49300918673885e-05
"3462",2011,44,"2",41,0.390243902439024,78109,0.000524907501056216,9.02231896153109e-05,3.5209049605975e-05
"3463",2011,44,"3",27,0.481481481481481,78109,0.000345670793378484,0.000214280075336363,0.000103171888124916
"3464",2011,44,"4",35,0.114285714285714,78109,0.000448091769194331,0.000259391670144019,2.96447623021736e-05
"3465",2011,45,"1",17,0.764705882352941,78109,0.000217644573608675,3.38336961057416e-05,2.58728264338024e-05
"3466",2011,45,"2",9,0.666666666666667,78109,0.000115223597792828,4.51115948076554e-05,3.0074396538437e-05
"3467",2011,45,"3",15,0.4,78109,0.000192039329654713,7.8945290913397e-05,3.15781163653588e-05
"3468",2011,45,"4",24,0.166666666666667,78109,0.000307262927447541,0.000203002176634449,3.38336961057416e-05
"3469",2011,46,"1",14,1,78109,0.000179236707677732,1.12778987019139e-05,1.12778987019139e-05
"3470",2011,46,"2",9,0.777777777777778,78109,0.000115223597792828,0,0
"3471",2011,46,"3",5,0.4,78109,6.40131098849044e-05,1.12778987019139e-05,4.51115948076554e-06
"3472",2011,46,"4",6,0.166666666666667,78109,7.68157318618853e-05,0.000101501088317225,1.69168480528708e-05
"3473",2011,47,"1",8,0.875,78109,0.000102420975815847,0,0
"3474",2011,47,"2",7,0.571428571428571,78109,8.96183538388662e-05,1.12778987019139e-05,6.44451354395078e-06
"3475",2011,47,"3",6,0.5,78109,7.68157318618853e-05,2.25557974038277e-05,1.12778987019139e-05
"3476",2011,47,"4",1,0,78109,1.28026219769809e-05,6.76673922114832e-05,0
"3477",2011,48,"1",1,1,78109,1.28026219769809e-05,0,0
"3478",2011,48,"2",1,1,78109,1.28026219769809e-05,1.12778987019139e-05,1.12778987019139e-05
"3479",2011,48,"3",4,0.5,78109,5.12104879079235e-05,0,0
"3480",2011,48,"4",1,1,78109,1.28026219769809e-05,2.25557974038277e-05,2.25557974038277e-05
"3481",2011,49,"1",6,1,78109,7.68157318618853e-05,0,0
"3482",2011,49,"2",4,1,78109,5.12104879079235e-05,0,0
"3483",2011,49,"3",2,1,78109,2.56052439539618e-05,0,0
"3484",2011,49,"4",2,1,78109,2.56052439539618e-05,0,0
"3485",2011,50,"1",2,0.5,78109,2.56052439539618e-05,0,0
"3486",2011,50,"2",0,0,78109,0,0,0
"3487",2011,50,"3",1,1,78109,1.28026219769809e-05,0,0
"3488",2011,50,"4",2,0.5,78109,2.56052439539618e-05,1.12778987019139e-05,5.63894935095693e-06
"3489",2011,51,"1",0,0,78109,0,0,0
"3490",2011,51,"2",2,0.5,78109,2.56052439539618e-05,0,0
"3491",2011,51,"3",0,0,78109,0,0,0
"3492",2011,51,"4",0,0,78109,0,0,0
"3493",2011,52,"1",2,1,78109,2.56052439539618e-05,0,0
"3494",2011,52,"2",0,0,78109,0,0,0
"3495",2011,52,"3",0,0,78109,0,0,0
"3496",2011,52,"4",2,0.5,78109,2.56052439539618e-05,0,0
"3497",2011,53,"1",0,0,78109,0,0,0
"3498",2011,53,"2",0,0,78109,0,0,0
"3499",2011,53,"3",0,0,78109,0,0,0
"3500",2011,53,"4",0,0,78109,0,0,0
"3501",2011,54,"1",0,0,78109,0,0,0
"3502",2011,54,"2",0,0,78109,0,0,0
"3503",2011,54,"3",0,0,78109,0,0,0
"3504",2011,54,"4",0,0,78109,0,0,0
"3505",2011,55,"1",1,1,78109,1.28026219769809e-05,0,0
"3506",2011,55,"2",0,0,78109,0,0,0
"3507",2011,55,"3",0,0,78109,0,0,0
"3508",2011,55,"4",1,1,78109,1.28026219769809e-05,0,0
"3509",2011,56,"1",1,1,78109,1.28026219769809e-05,0,0
"3510",2011,56,"2",0,0,78109,0,0,0
"3511",2011,56,"3",0,0,78109,0,0,0
"3512",2011,56,"4",0,0,78109,0,0,0
"3513",2011,57,"1",0,0,78109,0,0,0
"3514",2011,57,"2",0,0,78109,0,0,0
"3515",2011,57,"3",0,0,78109,0,0,0
"3516",2011,57,"4",0,0,78109,0,0,0
"3517",2011,58,"1",0,0,78109,0,0,0
"3518",2011,58,"2",0,0,78109,0,0,0
"3519",2011,58,"3",0,0,78109,0,0,0
"3520",2011,58,"4",0,0,78109,0,0,0
"3521",2011,59,"1",0,0,78109,0,0,0
"3522",2011,59,"2",0,0,78109,0,0,0
"3523",2011,59,"3",0,0,78109,0,0,0
"3524",2011,59,"4",0,0,78109,0,0,0
"3525",2011,60,"1",0,0,78109,0,0,0
"3526",2011,60,"2",0,0,78109,0,0,0
"3527",2011,60,"3",0,0,78109,0,0,0
"3528",2011,60,"4",0,0,78109,0,0,0
"3529",2011,61,"1",0,0,78109,0,0,0
"3530",2011,61,"2",0,0,78109,0,0,0
"3531",2011,61,"3",0,0,78109,0,0,0
"3532",2011,61,"4",0,0,78109,0,0,0
"3533",2011,66,"1",0,0,78109,0,0,0
"3534",2011,66,"2",0,0,78109,0,0,0
"3535",2011,66,"3",0,0,78109,0,0,0
"3536",2011,66,"4",0,0,78109,0,0,0
"3537",2012,11,"1",0,0,78952,0,1.12778987019139e-05,0
"3538",2012,11,"2",0,0,78952,0,0,0
"3539",2012,11,"3",0,0,78952,0,0,0
"3540",2012,11,"4",0,0,78952,0,0,0
"3541",2012,12,"1",0,0,78952,0,0,0
"3542",2012,12,"2",0,0,78952,0,0,0
"3543",2012,12,"3",0,0,78952,0,0,0
"3544",2012,12,"4",0,0,78952,0,0,0
"3545",2012,13,"1",0,0,78952,0,3.38336961057416e-05,0
"3546",2012,13,"2",0,0,78952,0,0,0
"3547",2012,13,"3",0,0,78952,0,0,0
"3548",2012,13,"4",0,0,78952,0,0,0
"3549",2012,14,"1",7,0.428571428571429,78952,8.86614651940419e-05,0.000135334784422966,5.8000621895557e-05
"3550",2012,14,"2",0,0,78952,0,2.25557974038277e-05,0
"3551",2012,14,"3",0,0,78952,0,0,0
"3552",2012,14,"4",0,0,78952,0,0,0
"3553",2012,15,"1",29,0.206896551724138,78952,0.000367311784375317,0.000800730807835884,0.000165668443000528
"3554",2012,15,"2",0,0,78952,0,3.38336961057416e-05,0
"3555",2012,15,"3",0,0,78952,0,0,0
"3556",2012,15,"4",0,0,78952,0,0,0
"3557",2012,16,"1",117,0.153846153846154,78952,0.00148191306110042,0.00239091452480574,0.000367833003816267
"3558",2012,16,"2",8,0.375,78952,0.000101327388793191,6.76673922114832e-05,2.53752720793062e-05
"3559",2012,16,"3",0,0,78952,0,0,0
"3560",2012,16,"4",0,0,78952,0,0,0
"3561",2012,17,"1",326,0.211656441717791,78952,0.00412909109332252,0.00633817907047559,0.00134151642902704
"3562",2012,17,"2",25,0.36,78952,0.000316648089978721,0.000417282251970813,0.000150221610709493
"3563",2012,17,"3",0,0,78952,0,3.38336961057416e-05,0
"3564",2012,17,"4",0,0,78952,0,0,0
"3565",2012,18,"1",506,0.223320158102767,78952,0.00640895734116932,0.0103869447044627,0.0023196141336053
"3566",2012,18,"2",38,0.394736842105263,78952,0.000481305096767656,0.00128568045201818,0.000507505441586124
"3567",2012,18,"3",5,0.2,78952,6.33296179957442e-05,6.76673922114832e-05,1.35334784422966e-05
"3568",2012,18,"4",1,0,78952,1.26659235991488e-05,0,0
"3569",2012,19,"1",847,0.249114521841795,78952,0.0107280372884791,0.0186536444529655,0.00464689371850735
"3570",2012,19,"2",119,0.19327731092437,78952,0.00150724490829871,0.00289841996639186,0.000560198817033721
"3571",2012,19,"3",13,0.153846153846154,78952,0.000164657006788935,0.000315781163653588,4.85817174851674e-05
"3572",2012,19,"4",0,0,78952,0,2.25557974038277e-05,0
"3573",2012,20,"1",1043,0.214765100671141,78952,0.0132105583139123,0.023300138718154,0.0050040566374559
"3574",2012,20,"2",221,0.230769230769231,78952,0.0027991691154119,0.00609006529903348,0.00140539968439234
"3575",2012,20,"3",31,0.258064516129032,78952,0.000392643631573614,0.000552617036393779,0.00014261084810162
"3576",2012,20,"4",2,0,78952,2.53318471982977e-05,6.76673922114832e-05,0
"3577",2012,21,"1",1351,0.24500370096225,78952,0.0171116627824501,0.0269090663027665,0.00659282083361636
"3578",2012,21,"2",364,0.228021978021978,78952,0.00461039619009018,0.00996966245249185,0.00227330215262864
"3579",2012,21,"3",63,0.19047619047619,78952,0.000797953186746378,0.00147740472995072,0.000281410424752517
"3580",2012,21,"4",10,0.2,78952,0.000126659235991488,0.000203002176634449,4.06004353268899e-05
"3581",2012,22,"1",1623,0.272335181762169,78952,0.0205567940014186,0.0287924753859861,0.00784120401762529
"3582",2012,22,"2",625,0.2144,78952,0.00791620224946803,0.0153943317281124,0.0033005447225073
"3583",2012,22,"3",92,0.260869565217391,78952,0.00116526497112169,0.00230069133519043,0.000600180348310546
"3584",2012,22,"4",17,0.411764705882353,78952,0.00021532070118553,0.000360892758461243,0.000148602900542865
"3585",2012,23,"1",1763,0.265456608054453,78952,0.0223300233052994,0.0331457442849248,0.0087987568493164
"3586",2012,23,"2",819,0.216117216117216,78952,0.0103733914277029,0.0197363227283493,0.00426535912444178
"3587",2012,23,"3",143,0.237762237762238,78952,0.00181122707467829,0.00324803482615119,0.000772260028595388
"3588",2012,23,"4",25,0.24,78952,0.000316648089978721,0.000518783340288038,0.000124508001669129
"3589",2012,24,"1",1954,0.2517911975435,78952,0.0247492147127369,0.0345216479265583,0.00869224707260322
"3590",2012,24,"2",1082,0.22735674676525,78952,0.0137045293342791,0.0242474822091148,0.00551282867231261
"3591",2012,24,"3",198,0.232323232323232,78952,0.00250785287263147,0.00448860368336172,0.00104280691633656
"3592",2012,24,"4",51,0.294117647058824,78952,0.000645962103556591,0.000924787693556936,0.000271996380457922
"3593",2012,25,"1",2239,0.261723983921393,78952,0.0283590029384943,0.0389764179138143,0.0102010633753886
"3594",2012,25,"2",1312,0.233993902439024,78952,0.0166176917620833,0.0283188036405057,0.00662642737624638
"3595",2012,25,"3",251,0.191235059760956,78952,0.00317914682338636,0.00621412218475454,0.00118835802736342
"3596",2012,25,"4",67,0.313432835820896,78952,0.000848616881142973,0.00124056885721052,0.000388835014946582
"3597",2012,26,"1",2330,0.264377682403433,78952,0.0295116019860168,0.0386380809527569,0.0102150462948061
"3598",2012,26,"2",1504,0.22938829787234,78952,0.0190495490931199,0.0325367377550215,0.00746354689194309
"3599",2012,26,"3",386,0.227979274611399,78952,0.00488904650927146,0.00807497547057032,0.00184092705028546
"3600",2012,26,"4",93,0.333333333333333,78952,0.00117793089472084,0.00204129966504641,0.000680433221682136
"3601",2012,27,"1",2555,0.286105675146771,78952,0.0323614347958253,0.035220877646077,0.0100768929781927
"3602",2012,27,"2",1700,0.242941176470588,78952,0.021532070118553,0.0334728033472803,0.00813192222495693
"3603",2012,27,"3",449,0.242761692650334,78952,0.00568699969601783,0.00977793817455932,0.00237370882188634
"3604",2012,27,"4",112,0.214285714285714,78952,0.00141858344310467,0.00217663444946937,0.000466421667743437
"3605",2012,28,"1",2766,0.287418655097614,78952,0.0350339446752457,0.0307435518614172,0.00883627032893227
"3606",2012,28,"2",1916,0.252609603340292,78952,0.0242679096159692,0.0329991316018,0.00833589754450479
"3607",2012,28,"3",550,0.269090909090909,78952,0.00696625797953187,0.0103869447044627,0.00279503239320086
"3608",2012,28,"4",148,0.25,78952,0.00187455669267403,0.00294353156119952,0.000735882890299879
"3609",2012,29,"1",2864,0.303421787709497,78952,0.0362752051879623,0.0262549481780555,0.00796632331240579
"3610",2012,29,"2",2071,0.264606470304201,78952,0.0262311277738373,0.0315893942640607,0.00835875811526088
"3611",2012,29,"3",596,0.251677852348993,78952,0.00754889046509271,0.0114696229798464,0.0028866500788204
"3612",2012,29,"4",187,0.224598930481283,78952,0.00236852771304083,0.00358637178720861,0.000805495267715302
"3613",2012,30,"1",2747,0.319621405169276,78952,0.0347932921268619,0.0220708477596454,0.00705431537421503
"3614",2012,30,"2",2214,0.255645889792231,78952,0.0280423548485156,0.0279579108820445,0.00714732500417216
"3615",2012,30,"3",677,0.251107828655835,78952,0.00857483027662377,0.0127101918370569,0.00319162867400248
"3616",2012,30,"4",195,0.235897435897436,78952,0.00246985510183403,0.00438710259504449,0.00103490625318998
"3617",2012,31,"1",2577,0.328288707799767,78952,0.0326400851150066,0.0179093031386392,0.00587942198497818
"3618",2012,31,"2",2205,0.276643990929705,78952,0.0279283615361232,0.0235933640844038,0.00652696239976704
"3619",2012,31,"3",710,0.243661971830986,78952,0.00899280575539568,0.0118530715357115,0.00288814278264519
"3620",2012,31,"4",272,0.261029411764706,78952,0.00344513121896849,0.00416154462100621,0.00108628554445383
"3621",2012,32,"1",2079,0.331409331409331,78952,0.0263324551626305,0.0128116929253741,0.00424591458661991
"3622",2012,32,"2",2060,0.289320388349515,78952,0.0260918026142466,0.0192062614893593,0.00555676303284376
"3623",2012,32,"3",739,0.293640054127199,78952,0.009360117539771,0.0105222794888856,0.00308976271865789
"3624",2012,32,"4",272,0.235294117647059,78952,0.00344513121896849,0.00452243737946746,0.00106410291281587
"3625",2012,33,"1",1754,0.359749144811859,78952,0.0222160299929071,0.0108042269564335,0.00388681140793017
"3626",2012,33,"2",1839,0.314301250679717,78952,0.0232926334988347,0.0153266643359009,0.00481718976952188
"3627",2012,33,"3",687,0.270742358078603,78952,0.00870148951261526,0.00952982440311721,0.00258012713097497
"3628",2012,33,"4",288,0.208333333333333,78952,0.00364778599655487,0.00490588593533253,0.00102205956986094
"3629",2012,34,"1",1464,0.370901639344262,78952,0.0185429121491539,0.00720657727052296,0.00267293132369806
"3630",2012,34,"2",1655,0.314199395770393,78952,0.0209621035565913,0.0111087302213852,0.00349035632333552
"3631",2012,34,"3",684,0.276315789473684,78952,0.00866349174181781,0.00821031025499329,0.00226863835993236
"3632",2012,34,"4",241,0.199170124481328,78952,0.00305248758739487,0.00453371527816937,0.000902980636315891
"3633",2012,35,"1",1232,0.402597402597403,78952,0.0156044178741514,0.00596600841331243,0.00240189949107384
"3634",2012,35,"2",1401,0.321199143468951,78952,0.0177449589624075,0.00844714612773348,0.00271321610098506
"3635",2012,35,"3",618,0.262135922330097,78952,0.00782754078427399,0.00613517689384114,0.00160825025372535
"3636",2012,35,"4",292,0.219178082191781,78952,0.00369844969095146,0.00459010477167894,0.00100605036091593
"3637",2012,36,"1",1035,0.410628019323671,78952,0.0131092309251191,0.00410515512749664,0.00168569171902036
"3638",2012,36,"2",1222,0.335515548281506,78952,0.0154777586381599,0.00652990334840812,0.00219088410216639
"3639",2012,36,"3",547,0.259597806215722,78952,0.00692826020873442,0.00505249861845741,0.00131161755725951
"3640",2012,36,"4",294,0.248299319727891,78952,0.00372378153814976,0.00355253809110287,0.000882092791328263
"3641",2012,37,"1",829,0.423401688781665,78952,0.0105000506636944,0.00281947467547847,0.00119377033907472
"3642",2012,37,"2",986,0.384381338742393,78952,0.0124886006687608,0.00431943520283301,0.00166031028587597
"3643",2012,37,"3",503,0.290258449304175,78952,0.00637095957037187,0.00383448555865071,0.00111299183213321
"3644",2012,37,"4",252,0.26984126984127,78952,0.00319181274698551,0.00340592540797799,0.000919059237073425
"3645",2012,38,"1",591,0.461928934010152,78952,0.00748556084709697,0.00243602611961339,0.0011252709486539
"3646",2012,38,"2",767,0.39374185136897,78952,0.00971476340054717,0.00338336961057416,0.00133217421433298
"3647",2012,38,"3",417,0.321342925659472,78952,0.00528169014084507,0.00284203047288229,0.00091326638696937
"3648",2012,38,"4",262,0.248091603053435,78952,0.003318471982977,0.00245858191701722,0.00060995352903099
"3649",2012,39,"1",454,0.504405286343612,78952,0.00575032931401358,0.0014661268312488,0.000739522124132105
"3650",2012,39,"2",585,0.415384615384615,78952,0.00740956530550208,0.00216535655076746,0.000899455798011099
"3651",2012,39,"3",337,0.332344213649852,78952,0.00426841625291316,0.00182701958971005,0.00060719938886506
"3652",2012,39,"4",212,0.278301886792453,78952,0.00268517580301956,0.00221046814557512,0.000615177455608169
"3653",2012,40,"1",374,0.516042780748663,78952,0.00473705542608167,0.000890953997451195,0.000459770378363852
"3654",2012,40,"2",420,0.407142857142857,78952,0.00531968791164252,0.00120673516110478,0.000491313601306947
"3655",2012,40,"3",240,0.35,78952,0.00303982166379572,0.00127440255331627,0.000446040893660693
"3656",2012,40,"4",203,0.300492610837438,78952,0.00257118249062722,0.00151123842605646,0.000454115980243566
"3657",2012,41,"1",234,0.517094017094017,78952,0.00296382612220083,0.000428560150672727,0.000221605889877777
"3658",2012,41,"2",229,0.449781659388646,78952,0.00290049650420509,0.000575172833797607,0.000258702191620758
"3659",2012,41,"3",167,0.245508982035928,78952,0.00211520924105786,0.000879676098749281,0.000215968383525273
"3660",2012,41,"4",125,0.28,78952,0.00158324044989361,0.00103756668057608,0.000290518670561301
"3661",2012,42,"1",125,0.504,78952,0.00158324044989361,0.000360892758461243,0.000181889950264467
"3662",2012,42,"2",162,0.41358024691358,78952,0.00205187962306211,0.00034961485975933,0.00014459380002392
"3663",2012,42,"3",109,0.330275229357798,78952,0.00138058567230722,0.000462393846778468,0.000152717233798393
"3664",2012,42,"4",117,0.188034188034188,78952,0.00148191306110042,0.000857120301345453,0.000161167919911111
"3665",2012,43,"1",66,0.484848484848485,78952,0.000835950957543824,0.000180446379230622,8.74891535663621e-05
